,course,professor,semester,section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Other
1817,CMSC422,Hal Daume,201508,0101,7,11,12,10,12,9,3,1,3,0,1,0,0,7,1
1818,CMSC422,Hal Daume,201301,0101,9,13,2,10,7,4,2,2,1,2,0,0,0,3,0
1819,CMSC422,Venkatramanan Subrahmanian,201608,0101,31,11,8,5,15,2,0,9,0,0,2,0,1,3,0
1820,CMSC422,Venkatramanan Subrahmanian,201501,0101,9,13,3,4,15,2,2,3,0,0,0,0,2,2,0
1821,CMSC422,Venkatramanan Subrahmanian,201401,0101,21,11,0,1,8,0,0,5,0,0,2,0,0,2,0
1822,CMSC422,Marine Carpuat,201801,0101,3,11,13,13,15,14,6,9,1,0,2,0,0,1,0
1823,CMSC422,Marine Carpuat,201701,0101,7,6,7,6,12,15,9,9,10,1,0,1,0,3,1
1824,CMSC422,Marine Carpuat,201601,0101,5,19,9,13,22,5,2,0,0,0,0,0,0,1,0
1825,CMSC422,Ramani Duraiswami,202008,0201,6,15,18,6,15,12,9,5,2,0,1,0,0,7,0
1826,CMSC422,Ramani Duraiswami,201908,0201,6,12,8,5,20,11,11,13,6,0,1,0,0,2,0
1827,CMSC422,Ramani Duraiswami,201701,0201,5,8,5,9,7,1,2,1,1,0,1,0,0,0,0
1828,CMSC422,David Jacobs,202008,0101,9,17,12,12,23,8,2,7,3,0,1,0,0,4,0
1829,CMSC422,David Jacobs,201908,0101,8,17,4,4,17,10,7,10,1,0,0,0,3,1,0
1830,CMSC422,David Jacobs,201708,0201,10,12,7,9,13,8,10,10,5,0,0,0,1,4,0
1831,CMSC422,William Regli,201808,0201,16,17,9,8,6,4,2,3,4,0,0,0,0,4,0
1832,CMSC422,Furong Huang,202101,0101,26,27,8,10,7,1,0,1,0,1,0,0,0,0,23
1833,CMSC422,Furong Huang,201801,0201,4,13,15,13,13,14,9,4,1,1,0,1,0,1,0
1834,CMSC422,Soheil Feizi,202001,0201,11,32,8,7,4,1,0,0,0,0,0,0,0,1,32
1835,CMSC422,Soheil Feizi,201901,0101,7,16,11,10,4,5,3,7,0,0,0,0,0,3,0
1836,CMSC423,Hector Corrada Bravo,201701,0101,3,2,2,3,11,5,10,7,4,0,0,0,2,0,0
1837,CMSC423,Hector Corrada Bravo,201508,0101,3,9,8,7,7,6,5,1,0,0,1,0,2,4,0
1838,CMSC423,Hector Corrada Bravo,201408,0101,6,1,3,7,4,7,0,2,0,0,1,0,0,4,0
1839,CMSC423,Hector Corrada Bravo,201308,0101,9,8,6,7,6,4,1,2,0,0,1,0,1,2,0
1840,CMSC423,Mihai Pop,202008,0101,3,35,0,5,23,0,0,8,4,0,0,0,2,6,0
1841,CMSC423,Mihai Pop,201908,0101,12,18,0,10,31,0,5,14,1,0,4,0,0,1,0
1842,CMSC423,Mihai Pop,201808,0101,8,20,8,5,27,6,0,8,5,0,0,0,0,4,0
1843,CMSC423,Mihai Pop,201708,0101,8,16,8,11,18,8,1,7,0,0,0,0,0,1,0
1844,CMSC423,Mihai Pop,201608,0101,9,17,8,1,13,3,3,0,0,0,0,0,0,0,0
1845,CMSC423,Todd Treangen,201208,0101,0,8,2,6,7,4,4,7,1,0,2,0,1,1,0
1846,CMSC423,Max Leiserson,201901,0101,2,6,9,7,13,12,15,7,4,2,0,2,4,2,3
1847,CMSC423,Max Leiserson,201801,0101,3,7,9,6,15,7,8,7,1,1,1,0,1,0,0
1848,CMSC423,Robert Patro,202001,0101,19,11,11,4,3,2,0,0,0,0,0,0,2,5,38
1849,CMSC423,Jacquelyn Meisel,202101,0101,17,10,0,6,6,0,1,0,0,0,0,0,1,6,35
1850,CMSC424,Amol Deshpande,202008,0101,4,48,44,6,15,19,8,2,11,0,0,0,3,6,0
1851,CMSC424,Amol Deshpande,202001,0101,12,10,18,9,1,1,0,0,0,0,0,0,3,4,97
1852,CMSC424,Amol Deshpande,201608,0201,6,10,8,11,9,11,7,5,8,0,1,0,2,11,1
1853,CMSC424,Amol Deshpande,201508,0101,5,4,6,3,7,6,6,4,9,0,0,0,2,0,0
1854,CMSC424,Amol Deshpande,201508,0201,2,5,5,3,4,9,9,6,3,0,0,0,2,4,0
1855,CMSC424,Amol Deshpande,201208,0101,3,5,9,2,6,5,5,0,10,0,0,0,0,1,0
1856,CMSC424,Amol Deshpande,201201,0101,3,6,8,0,8,5,0,10,3,0,0,0,0,1,0
1857,CMSC424,Nicholas Roussopoulos,201808,0101,1,5,6,7,7,11,8,6,9,0,6,0,3,10,0
1858,CMSC424,Nicholas Roussopoulos,201708,0101,3,7,8,9,9,5,6,12,9,0,1,0,5,8,0
1859,CMSC424,Nicholas Roussopoulos,201701,0101,0,4,8,4,6,4,3,1,3,0,0,0,4,3,1
1860,CMSC424,Nicholas Roussopoulos,201608,0101,1,0,6,14,3,10,5,10,9,0,0,0,13,4,0
1861,CMSC424,Nicholas Roussopoulos,201601,0101,2,5,10,0,6,11,12,1,11,0,1,0,5,6,0
1862,CMSC424,Nicholas Roussopoulos,201408,0101,4,3,2,5,4,6,6,4,3,0,3,0,2,2,0
1863,CMSC424,Nicholas Roussopoulos,201308,0101,4,2,3,3,6,5,9,3,5,0,4,0,4,3,0
1864,CMSC424,Nicholas Roussopoulos,201301,0101,0,4,0,0,14,0,10,10,7,0,3,0,0,3,0
1865,CMSC424,Nicholas Roussopoulos,201201,0201,4,6,0,1,3,5,0,8,8,0,1,1,4,1,0
1866,CMSC424,Peter Keleher,202101,0101,6,47,2,0,38,0,0,3,0,0,0,0,6,14,46
1867,CMSC424,Peter Keleher,201908,0101,2,9,14,14,24,20,38,16,5,0,3,0,2,4,0
1868,CMSC424,Peter Keleher,201708,0201,0,7,10,7,7,10,11,10,18,0,2,0,2,2,1
1869,CMSC424,Peter Keleher,201701,0201,3,4,6,4,11,11,10,6,11,0,9,0,0,5,0
1870,CMSC424,Peter Keleher,201401,0101,1,8,2,0,8,3,0,7,6,0,0,0,2,2,1
1871,CMSC424,Mihai Pop,201401,0201,3,17,1,7,15,1,3,2,1,0,0,0,0,2,0
1872,CMSC424,Daniel Abadi,201901,0101,14,7,12,11,8,7,5,13,9,4,0,1,3,2,1
1873,CMSC424,Daniel Abadi,201801,0101,12,24,22,18,30,23,14,14,2,1,3,1,7,6,0
1874,CMSC425,David Mount,201808,0101,1,25,11,7,14,10,3,7,3,0,0,0,1,3,0
1875,CMSC425,David Mount,201801,0101,2,22,6,5,8,3,3,1,0,0,0,0,0,0,0
1876,CMSC425,David Mount,201701,0101,4,12,6,4,8,4,4,6,0,0,0,0,0,2,0
1877,CMSC425,David Mount,201601,0101,4,18,8,9,8,3,1,0,0,0,0,0,0,2,1
1878,CMSC425,David Mount,201501,0101,5,21,10,7,6,2,1,0,0,0,0,0,0,0,0
1879,CMSC425,David Mount,201301,0101,6,16,11,5,9,1,1,0,1,0,0,0,0,0,1
1880,CMSC425,Roger Eastman,202001,0101,17,24,10,5,3,1,1,0,0,0,0,0,0,1,29
1881,CMSC425,Roger Eastman,201908,0101,5,17,21,9,7,3,1,2,1,0,1,0,0,0,0
1882,CMSC425,Roger Eastman,201901,0101,3,25,11,15,13,6,4,0,1,0,0,0,1,2,0
1883,CMSC425,Roger Eastman,201801,0201,1,9,2,3,10,1,1,1,0,0,0,0,0,0,0
1884,CMSC425,Stevens Miller,202101,0101,4,17,8,11,7,0,1,3,2,0,0,0,1,6,31
1885,CMSC425,Stevens Miller,202008,0101,1,13,21,23,8,9,2,1,0,1,0,0,1,8,0
1886,CMSC426,David Jacobs,201701,0101,6,3,5,8,5,1,5,5,2,0,0,0,2,1,0
1887,CMSC426,David Jacobs,201208,0101,2,9,4,7,3,4,2,5,1,0,0,0,2,2,1
1888,CMSC426,John Aloimonos,202008,0101,18,79,18,21,4,0,0,0,0,0,0,0,0,8,1
1889,CMSC426,John Aloimonos,201908,0101,4,30,24,9,4,1,0,0,0,0,0,0,0,4,2
1890,CMSC426,John Aloimonos,201808,0101,11,24,10,9,1,2,1,0,0,0,0,0,0,5,2
1891,CMSC426,John Aloimonos,201801,0101,26,10,8,1,3,8,2,1,1,0,0,0,0,8,2
1892,CMSC426,John Aloimonos,201608,0101,2,23,4,8,3,2,0,0,2,0,0,0,0,4,0
1893,CMSC426,John Aloimonos,201601,0101,5,6,6,6,2,1,2,6,0,0,0,0,0,1,2
1894,CMSC426,John Aloimonos,201408,0101,11,3,10,5,0,1,6,2,0,0,0,0,0,3,0
1895,CMSC426,John Aloimonos,201308,0101,3,7,15,1,0,9,0,0,0,0,0,0,0,5,0
1896,CMSC426,John Aloimonos,201301,0101,2,0,9,3,2,0,0,0,0,0,0,0,0,0,2
1897,CMSC426,Larry Davis,201708,0101,0,27,3,0,3,2,0,4,1,0,2,0,2,9,0
1898,CMSC426,Larry Davis,201508,0101,4,7,3,2,7,0,3,8,1,0,0,0,2,3,0
1899,CMSC426,Carlos Castillo,202001,0101,43,6,3,2,3,0,0,1,0,0,0,0,0,5,23
1900,CMSC426,Carlos Castillo,201808,0201,9,2,6,2,7,5,0,5,1,0,1,0,0,1,1
1901,CMSC426,Mohammad Nayeem Teli,202101,0101,3,20,25,6,3,3,3,1,1,0,0,0,2,11,22
1902,CMSC426,Mohammad Nayeem Teli,202001,0201,0,14,8,4,1,1,0,0,1,0,0,0,2,2,15
1903,CMSC426,Mohammad Nayeem Teli,201908,0201,3,14,8,6,4,0,0,0,2,0,0,0,3,6,0
1904,CMSC426,Mohammad Nayeem Teli,201901,0101,8,13,5,3,5,5,0,0,0,0,0,0,0,1,1
1905,CMSC426,Christopher Metzler,202101,0201,30,22,6,3,0,1,4,0,2,0,0,2,0,13,17
1906,CMSC430,Jeffrey Foster,201608,0101,5,12,6,5,11,4,1,2,1,0,1,0,1,4,0
1907,CMSC430,Jeffrey Foster,201508,0101,4,10,1,1,14,4,1,2,2,0,0,0,2,6,0
1908,CMSC430,Jeffrey Foster,201408,0101,2,7,3,2,7,2,4,1,1,0,1,0,6,1,1
1909,CMSC430,Jeffrey Foster,201208,0101,2,10,1,2,8,0,0,4,1,0,1,0,4,3,0
1910,CMSC430,Jeffrey Foster,201201,0101,3,9,6,1,5,0,0,3,0,0,0,0,6,4,0
1911,CMSC430,Chau-Wen Tseng,201401,0101,4,7,4,7,9,6,2,4,0,0,2,0,2,4,0
1912,CMSC430,David Van Horn,201908,0101,3,16,17,7,13,4,9,6,1,0,1,2,1,7,0
1913,CMSC430,David Van Horn,201701,0101,3,6,6,1,7,7,0,5,1,0,0,0,7,7,0
1914,CMSC430,David Van Horn,201601,0101,3,6,3,3,1,5,2,6,7,0,4,0,3,6,0
1915,CMSC430,David Van Horn,201501,0101,6,8,3,2,3,7,4,0,0,0,5,0,6,1,1
1916,CMSC430,Thomas Gilray,201708,0101,8,6,3,5,7,2,2,3,2,0,0,0,0,11,0
1917,CMSC430,Nick Petroni,201808,0201,4,13,4,5,11,6,0,5,0,0,3,0,1,3,0
1918,CMSC430,Jose Calderon,202008,0101,39,10,7,4,2,6,2,1,2,2,1,1,9,4,0
1919,CMSC430,Jose Calderon,202001,0101,18,25,11,2,8,1,0,0,0,0,0,0,2,2,20
1920,CMSC430,Leonidas Lampropoulos,202101,0101,44,22,10,8,5,7,1,2,1,0,2,0,1,6,13
1921,CMSC433,Adam Porter,201501,0101,0,17,0,0,15,0,0,8,0,0,2,0,4,4,0
1922,CMSC433,Adam Porter,201401,0201,0,23,0,0,12,0,0,11,0,0,1,0,0,2,1
1923,CMSC433,Adam Porter,201201,0201,0,10,0,0,17,1,0,11,0,0,2,0,1,1,0
1924,CMSC433,Walter Cleaveland,201708,0101,2,21,0,12,15,7,7,9,8,0,2,0,2,2,1
1925,CMSC433,Walter Cleaveland,201701,0101,2,25,0,10,15,7,7,9,6,0,1,0,2,3,0
1926,CMSC433,Walter Cleaveland,201608,0101,2,19,0,10,22,9,4,7,3,0,5,0,2,7,0
1927,CMSC433,Walter Cleaveland,201601,0101,4,26,0,11,14,6,7,3,3,1,2,0,2,4,0
1928,CMSC433,Walter Cleaveland,201508,0101,3,20,0,13,17,10,3,8,3,0,1,0,0,2,0
1929,CMSC433,Walter Cleaveland,201401,0101,2,11,0,5,17,1,2,6,1,0,4,0,1,0,0
1930,CMSC433,Walter Cleaveland,201208,0101,1,14,0,3,9,3,3,7,2,0,1,0,1,2,0
1931,CMSC433,Evan Golub,201301,0101,2,12,2,1,15,1,1,11,2,0,0,0,1,2,0
1932,CMSC433,Evan Golub,201208,0201,3,10,0,2,7,3,1,8,2,0,2,2,1,1,0
1933,CMSC433,Michael Hicks,201408,0101,4,10,5,4,11,3,2,8,1,0,0,1,0,1,0
1934,CMSC433,Michael Hicks,201308,0101,3,18,1,0,14,3,0,8,0,0,0,0,1,3,0
1935,CMSC433,Pei-Hsiu Yeh,201201,0101,0,19,0,0,10,0,0,7,0,0,0,0,1,2,2
1936,CMSC433,Anwar Mamat,202101,0101,37,17,7,8,13,3,5,2,1,0,0,0,2,9,70
1937,CMSC433,Anwar Mamat,202008,0101,33,21,14,30,27,11,17,17,6,0,0,0,6,23,0
1938,CMSC433,Anwar Mamat,202001,0101,12,14,7,5,4,1,0,0,0,0,0,0,4,8,98
1939,CMSC433,Anwar Mamat,201908,0101,8,21,14,24,11,16,9,19,11,0,4,0,8,8,0
1940,CMSC433,Anwar Mamat,201901,0101,15,15,17,31,23,13,14,9,8,0,3,0,4,4,0
1941,CMSC433,Anwar Mamat,201808,0101,9,12,7,20,37,20,26,12,13,0,0,0,4,12,0
1942,CMSC433,Anwar Mamat,201801,0101,8,11,8,25,20,26,16,21,11,0,5,0,4,2,0
1943,CMSC433,Michael Marsh,201908,0201,1,1,5,8,12,8,2,5,5,0,1,0,2,1,1
1944,CMSC433,Michael Marsh,201901,0201,1,1,4,6,7,4,4,4,2,0,1,0,4,0,0
1945,CMSC434,Evan Golub,202101,0101,2,11,5,1,4,0,0,2,1,0,0,1,0,1,33
1946,CMSC434,Evan Golub,202101,0301,1,6,6,1,8,1,1,1,0,0,0,0,1,2,32
1947,CMSC434,Evan Golub,202008,0101,1,8,8,5,17,3,7,2,2,0,0,2,0,2,0
1948,CMSC434,Evan Golub,202008,0201,4,21,3,10,11,4,0,1,0,0,0,1,1,0,0
1949,CMSC434,Evan Golub,202001,0101,1,8,2,3,7,4,0,0,0,0,0,0,0,0,29
1950,CMSC434,Evan Golub,202001,0201,2,11,1,3,6,3,1,0,0,0,0,0,0,0,27
1951,CMSC434,Evan Golub,201901,0201,3,12,7,4,19,2,1,3,1,0,0,0,0,2,0
1952,CMSC434,Evan Golub,201901,0301,2,11,6,13,17,3,1,1,0,0,0,0,0,0,0
1953,CMSC434,Evan Golub,201808,0201,0,10,1,0,21,0,1,8,3,0,0,0,0,1,0
1954,CMSC434,Evan Golub,201801,0301,2,16,5,1,12,2,3,6,2,0,1,0,0,1,0
1955,CMSC434,Evan Golub,201701,0101,4,13,2,1,13,3,4,12,1,0,0,0,0,0,0
1956,CMSC434,Evan Golub,201701,0201,0,10,2,2,20,4,1,6,2,0,1,0,0,0,0
1957,CMSC434,Evan Golub,201201,0101,3,7,8,0,13,3,0,6,2,0,0,0,1,2,0
1958,CMSC434,Jon Froehlich,201608,0101,4,22,8,8,3,3,0,0,0,1,0,0,0,1,0
1959,CMSC434,Jon Froehlich,201601,0101,1,18,11,8,7,1,2,0,0,0,0,0,0,0,0
1960,CMSC434,Jon Froehlich,201408,0101,3,12,9,7,10,0,0,0,1,0,0,0,0,1,1
1961,CMSC434,Jon Froehlich,201308,0101,1,2,10,11,9,4,1,1,0,0,0,0,0,1,0
1962,CMSC434,Jon Froehlich,201301,0101,1,2,8,13,18,5,0,0,0,0,0,0,1,0,0
1963,CMSC434,Jon Froehlich,201201,0201,0,12,10,4,7,6,2,1,1,0,0,0,0,1,0
1964,CMSC434,Vibha Sazawal,201901,0101,3,43,15,0,23,3,0,0,0,0,0,0,0,0,0
1965,CMSC434,Vibha Sazawal,201808,0101,0,47,19,0,20,0,0,2,0,0,0,0,0,0,0
1966,CMSC434,Vibha Sazawal,201801,0201,6,31,8,0,22,2,0,2,1,0,0,0,0,0,0
1967,CMSC434,Vibha Sazawal,201508,0101,0,9,9,0,18,3,0,4,1,0,0,0,0,0,0
1968,CMSC434,Vibha Sazawal,201408,0201,0,10,13,0,12,5,0,3,1,0,0,0,0,0,0
1969,CMSC434,Celeste Paul,201708,0101,13,20,6,3,2,2,0,0,0,0,0,0,0,2,0
1970,CMSC434,Huaishu Peng,202101,0201,5,48,4,0,0,0,0,0,0,0,0,0,0,0,3
1971,CMSC434,Huaishu Peng,201908,0101,12,61,14,4,4,0,1,0,0,0,0,0,0,0,0
1972,CMSC434,Scott Gilkeson,202001,0301,10,28,2,1,1,0,0,0,0,0,0,0,0,0,8
1973,CMSC434,Scott Gilkeson,201801,0101,14,24,4,3,0,0,0,0,0,0,0,0,0,0,0
1974,CMSC434,Scott Gilkeson,201508,0201,3,21,2,10,4,0,0,2,1,0,1,0,0,1,0
1975,CMSC434,Scott Gilkeson,201401,0101,9,11,9,7,1,2,0,1,0,0,0,0,0,2,0
1976,CMSC435,Atif Memon,201401,0201,4,10,5,5,7,3,1,4,0,0,0,0,2,0,0
1977,CMSC435,Atif Memon,201301,0201,5,9,5,5,5,5,0,4,0,0,0,0,0,2,0
1978,CMSC435,Atif Memon,201201,0101,3,10,8,2,10,8,2,3,2,0,1,0,0,1,0
1979,CMSC435,James Purtilo,202101,0101,6,4,4,5,1,3,4,1,1,0,0,0,3,1,15
1980,CMSC435,James Purtilo,202008,0101,4,4,6,4,9,5,0,1,3,0,0,0,6,3,0
1981,CMSC435,James Purtilo,202001,0101,3,2,5,6,4,3,0,0,0,0,0,0,1,0,22
1982,CMSC435,James Purtilo,201908,0101,0,5,3,3,7,5,4,6,2,0,1,0,1,2,0
1983,CMSC435,James Purtilo,201901,0101,4,11,8,4,5,2,3,4,8,0,0,0,0,1,0
1984,CMSC435,James Purtilo,201808,0101,3,7,9,3,9,5,4,2,5,0,0,0,0,0,0
1985,CMSC435,James Purtilo,201801,0101,6,8,5,12,5,3,4,3,1,0,0,0,0,1,0
1986,CMSC435,James Purtilo,201708,0101,8,11,4,4,8,1,0,8,2,0,0,0,2,1,0
1987,CMSC435,James Purtilo,201701,0101,5,5,8,7,7,7,3,3,2,0,0,0,0,0,0
1988,CMSC435,James Purtilo,201608,0101,4,9,3,5,7,4,8,6,3,0,0,0,1,2,0
1989,CMSC435,James Purtilo,201601,0101,4,13,6,6,11,0,5,0,5,0,0,0,1,0,0
1990,CMSC435,James Purtilo,201508,0101,6,6,12,4,5,3,0,0,10,0,0,0,0,2,0
1991,CMSC435,James Purtilo,201501,0201,7,7,4,5,6,3,1,3,5,0,1,0,0,1,0
1992,CMSC435,James Purtilo,201501,0101,4,5,4,4,8,7,2,5,0,0,1,0,2,1,0
1993,CMSC435,James Purtilo,201408,0101,16,3,5,6,9,3,0,0,8,0,0,0,2,0,0
1994,CMSC435,James Purtilo,201401,0101,12,8,0,4,14,4,0,2,1,0,2,0,0,0,0
1995,CMSC435,James Purtilo,201308,0101,2,11,1,2,10,9,2,6,6,0,1,0,0,2,0
1996,CMSC435,James Purtilo,201301,0101,1,3,1,0,5,1,2,3,3,0,1,0,6,2,0
1997,CMSC435,James Purtilo,201208,0101,2,5,8,0,1,13,3,2,4,0,0,0,1,1,0
1998,CMSC435,Garrett Vanhoy,202101,0201,15,26,17,5,7,1,1,0,1,0,0,0,0,1,5
1999,CMSC435,Garrett Vanhoy,202001,0201,8,13,8,1,1,1,0,0,0,0,0,0,2,0,18
2000,CMSC435,Garrett Vanhoy,201908,0201,9,12,6,7,3,2,2,0,0,0,1,0,2,1,0
2001,CMSC436,Atif Memon,201701,0101,6,51,0,5,16,0,1,2,1,0,0,0,1,0,0
2002,CMSC436,Atif Memon,201301,0101,5,11,5,5,10,4,0,10,0,0,0,0,0,0,0
2003,CMSC436,Adam Porter,202008,0101,0,155,0,0,24,0,0,9,0,0,0,0,1,13,0
2004,CMSC436,Adam Porter,201908,0101,0,25,41,45,24,7,0,12,0,0,1,0,2,3,0
2005,CMSC436,Adam Porter,201808,0101,0,24,27,18,50,9,3,8,2,0,0,0,1,4,0
2006,CMSC436,Adam Porter,201708,0101,0,23,12,13,7,16,4,5,5,0,2,0,1,0,0
2007,CMSC436,Adam Porter,201608,0101,0,33,0,10,34,0,2,2,1,0,0,0,1,3,0
2008,CMSC436,Adam Porter,201508,0101,0,15,0,0,28,0,0,8,0,0,2,0,0,0,0
2009,CMSC436,Adam Porter,201408,0101,0,20,0,0,21,0,0,7,0,0,1,0,0,2,0
2010,CMSC436,Adam Porter,201308,0101,0,10,7,8,17,6,0,1,0,0,0,0,1,0,0
2011,CMSC436,Charles Song,201701,0201,3,13,12,18,15,11,7,4,1,0,0,0,0,2,0
2012,CMSC436,Charles Song,201601,0101,4,10,4,12,12,18,9,2,4,0,0,0,0,0,0
2013,CMSC436,Vibha Sazawal,201601,0201,0,6,6,12,37,2,0,7,2,0,0,0,2,2,0
2014,CMSC436,Peter Keleher,202001,0101,5,17,18,4,4,1,1,0,0,0,0,0,3,2,95
2015,CMSC436,Peter Keleher,201901,0101,4,8,11,17,24,22,19,17,27,0,0,0,2,7,0
2016,CMSC436,Michael Marsh,202101,0101,50,52,20,10,17,7,2,3,3,0,0,0,4,6,29
2017,CMSC451,Clyde Kruskal,202101,0101,6,8,12,10,7,7,7,5,4,0,7,0,5,2,68
2018,CMSC451,Clyde Kruskal,202001,0101,3,14,0,5,11,0,1,1,0,0,0,0,5,6,82
2019,CMSC451,Clyde Kruskal,201201,0101,1,2,5,3,5,0,0,8,2,0,6,0,0,0,0
2020,CMSC451,David Mount,201708,0101,3,21,6,5,22,4,7,13,1,0,0,0,2,2,1
2021,CMSC451,David Mount,201508,0101,5,18,0,6,14,3,5,16,1,0,0,0,1,2,0
2022,CMSC451,David Mount,201208,0101,4,5,4,5,6,5,5,8,2,0,0,0,2,1,0
2023,CMSC451,Jessica Chang,201701,0101,5,15,8,8,18,3,0,13,6,0,4,0,0,5,1
2024,CMSC451,Jessica Chang,201501,0101,6,14,5,0,10,4,0,11,2,0,5,0,4,6,0
2025,CMSC451,Jessica Chang,201301,0101,2,11,3,1,5,3,0,8,2,0,5,1,2,2,0
2026,CMSC451,David Malec,201401,0101,3,4,5,2,9,1,4,6,3,0,4,0,1,4,0
2027,CMSC451,Andrew Childs,202008,0101,5,19,22,15,31,23,7,10,6,2,3,0,1,7,0
2028,CMSC451,Andrew Childs,201908,0101,3,21,8,12,24,6,4,8,3,0,2,0,1,5,1
2029,CMSC451,Andrew Childs,201908,0201,5,24,6,6,17,9,1,9,5,0,2,2,5,8,0
2030,CMSC451,Andrew Childs,201808,0201,8,30,17,11,29,17,2,8,4,0,7,0,2,10,0
2031,CMSC451,Andrew Childs,201801,0101,5,27,7,4,29,10,9,6,2,0,3,0,2,6,0
2032,CMSC451,Andrew Childs,201601,0101,2,15,8,6,13,7,2,11,2,0,4,0,1,3,0
2033,CMSC451,Aravind Srinivasan,201901,0101,9,9,10,8,14,19,12,14,14,0,8,1,1,15,0
2034,CMSC451,Aravind Srinivasan,201808,0301,2,1,3,2,5,2,1,6,2,0,1,3,1,2,0
2035,CMSC451,Aravind Srinivasan,201708,0201,7,4,0,4,8,8,2,4,3,0,4,0,1,5,0
2036,CMSC451,Aravind Srinivasan,201608,0101,11,7,6,10,6,18,7,5,1,0,4,0,1,7,0
2037,CMSC451,Jonathan Katz,202008,0201,6,12,2,19,27,0,2,16,2,0,5,0,1,11,0
2038,CMSC452,William Gasarch,202101,0101,5,20,0,6,3,0,4,2,0,0,0,0,1,4,27
2039,CMSC452,William Gasarch,202001,0101,5,15,0,2,2,0,0,0,0,0,0,0,0,3,19
2040,CMSC452,William Gasarch,201901,0101,5,5,0,6,8,0,0,6,3,0,4,0,0,5,0
2041,CMSC452,William Gasarch,201801,0101,3,21,0,0,15,0,3,5,4,0,0,0,0,1,0
2042,CMSC452,William Gasarch,201701,0101,3,18,0,5,5,3,6,1,5,0,0,0,0,2,0
2043,CMSC452,William Gasarch,201401,0101,2,4,1,3,5,6,0,13,4,0,0,0,1,2,0
2044,CMSC452,William Gasarch,201301,0101,2,6,0,2,7,0,6,10,0,0,1,0,0,1,0
2045,CMSC452,William Gasarch,201201,0101,0,9,0,0,16,0,0,10,0,0,3,0,0,2,0
2046,CMSC452,Clyde Kruskal,201601,0101,3,1,6,6,4,6,4,5,5,0,3,0,0,0,0
2047,CMSC454,David Harris,202001,0101,2,0,1,0,0,0,0,0,0,0,0,0,0,3,6
2048,CMSC456,Jonathan Katz,201608,0101,4,12,5,4,16,6,0,15,6,0,0,0,5,13,0
2049,CMSC456,Jonathan Katz,201408,0101,1,9,3,1,8,2,0,9,2,0,0,0,0,8,0
2050,CMSC457,Xiaodi Wu,202101,0101,1,6,4,2,2,3,0,0,1,0,0,0,0,5,11
2051,CMSC457,Xiaodi Wu,202001,0101,3,4,6,3,2,0,0,0,0,0,0,0,2,7,22
2052,CMSC457,Xiaodi Wu,201801,0101,2,7,3,2,7,4,3,3,3,1,0,0,0,5,0
2053,CMSC457,Andrew Childs,201901,0101,2,9,1,2,3,1,2,3,0,0,0,0,2,11,0
2054,CMSC470,Marine Carpuat,201908,0101,2,12,3,8,5,0,1,3,0,0,0,0,0,1,1
2055,CMSC470,Marine Carpuat,201808,0201,2,4,3,2,2,2,0,0,1,0,0,0,0,2,0
2056,CMSC470,Jordan Boyd-Graber Ying,201901,0101,7,9,10,4,3,4,0,0,0,0,0,0,1,1,0
2057,CMSC470,C Rytting,202001,0101,1,1,2,1,1,0,0,0,0,0,0,0,0,0,9
2058,CMSC470,Rachel Rudinger,202101,0101,6,29,14,6,5,2,1,1,1,0,1,0,0,2,12
2059,CMSC498F,Cornelia Fermuller,201701,0101,6,4,2,1,3,3,1,1,0,0,0,0,0,7,0
2060,CMSC498F,Cornelia Fermuller,201601,0101,9,8,9,3,4,2,0,0,0,0,0,0,0,5,1
2061,CMSC498T,Hector Corrada Bravo,201501,0101,7,4,8,5,0,4,0,3,1,0,0,0,0,3,0
2062,CMSC498Y,Anirudha Sahoo,201608,0101,1,2,4,2,1,1,0,4,3,0,1,0,1,3,0
